"","iso3c","X","country","WGI_aver","WH","WBI_aver","NRR","share20","gdpcapita","inverse","noOECD","PEPE","Y_N_P17","YperH","ilo_pubemp","govcons","migr_pop","NRR2","pubemp_cit","MJH","bickhours","YonH","log_nrr2","log_YonH","AIC","AIC_H","AIC_HnoR","logAIC","logY17","logWH","rent_capita","log_rentcapita","NRR07","lognrr07","Y_P_20Y","logY_P_20Y","Y_P_20YperH","logyperh20y","logAIC_H","pub_NRR07","logpub_NRR07","logPEPE","wgi7_10","PEPE100","refyear","gdppc_e9ry","ln_gdppc_e9ry","q_e9ry","t1_e9ry","t2_e9ry","coreDummy","hwp_a_all","hwp_a_young","hwp_a_prime","hwp_a_old","hwp_m_all","hwp_m_young","hwp_m_prime","hwp_m_old","hwp_f_all","hwp_f_young","hwp_f_prime","hwp_f_old","er_a_all","er_a_young","er_a_prime","er_a_old","er_m_all","er_m_young","er_m_prime","er_m_old","er_f_all","er_f_young","er_f_prime","er_f_old","hwe_a_all","hwe_a_young","hwe_a_prime","hwe_a_old","hwe_m_all","hwe_m_young","hwe_m_prime","hwe_m_old","hwe_f_all","hwe_f_young","hwe_f_prime","hwe_f_old","hwp_a_non_young_edu1","hwp_a_all_edu1","hwp_a_prime_edu1","hwp_a_old_edu1","hwp_m_prime_edu1","hwp_m_old_edu1","hwp_f_prime_edu1","hwp_f_old_edu1","hwp_a_non_young_edu2","hwp_a_all_edu2","hwp_a_prime_edu2","hwp_a_old_edu2","hwp_m_prime_edu2","hwp_m_old_edu2","hwp_f_prime_edu2","hwp_f_old_edu2","hwp_a_non_young_edu3","hwp_a_all_edu3","hwp_a_prime_edu3","hwp_a_old_edu3","hwp_m_prime_edu3","hwp_m_old_edu3","hwp_f_prime_edu3","hwp_f_old_edu3","hwp_a_non_young_edu5","hwp_a_all_edu5","hwp_a_prime_edu5","hwp_a_old_edu5","hwp_m_prime_edu5","hwp_m_old_edu5","hwp_f_prime_edu5","hwp_f_old_edu5","er_a_non_young_edu1","er_a_all_edu1","er_a_prime_edu1","er_a_old_edu1","er_m_prime_edu1","er_m_old_edu1","er_f_prime_edu1","er_f_old_edu1","er_a_non_young_edu2","er_a_all_edu2","er_a_prime_edu2","er_a_old_edu2","er_m_prime_edu2","er_m_old_edu2","er_f_prime_edu2","er_f_old_edu2","er_a_non_young_edu3","er_a_all_edu3","er_a_prime_edu3","er_a_old_edu3","er_m_prime_edu3","er_m_old_edu3","er_f_prime_edu3","er_f_old_edu3","er_a_non_young_edu5","er_a_all_edu5","er_a_prime_edu5","er_a_old_edu5","er_m_prime_edu5","er_m_old_edu5","er_f_prime_edu5","er_f_old_edu5","hwe_a_non_young_edu1","hwe_a_all_edu1","hwe_a_prime_edu1","hwe_a_old_edu1","hwe_m_prime_edu1","hwe_m_old_edu1","hwe_f_prime_edu1","hwe_f_old_edu1","hwe_a_non_young_edu2","hwe_a_all_edu2","hwe_a_prime_edu2","hwe_a_old_edu2","hwe_m_prime_edu2","hwe_m_old_edu2","hwe_f_prime_edu2","hwe_f_old_edu2","hwe_a_non_young_edu3","hwe_a_all_edu3","hwe_a_prime_edu3","hwe_a_old_edu3","hwe_m_prime_edu3","hwe_m_old_edu3","hwe_f_prime_edu3","hwe_f_old_edu3","hwe_a_non_young_edu5","hwe_a_all_edu5","hwe_a_prime_edu5","hwe_a_old_edu5","hwe_m_prime_edu5","hwe_m_old_edu5","hwe_f_prime_edu5","hwe_f_old_edu5","hwe_a_all_ind1","hwe_a_all_ind2","hwe_a_all_ind3","hwe_a_all_ind5","hwp_a_all_USweights","hwp_a_non_young_US_eduwgt","hwp_a_non_young_USage_edu","hwe_a_non_young_US_indwgt","hwe_a_all_US_indwgt","hwp_a_15_19","hwp_a_20_24","hwp_a_25_29","hwp_a_30_34","hwp_a_35_39","hwp_a_40_44","hwp_a_45_49","hwp_a_50_54","hwp_a_55_59","hwp_a_60_64","hwp_a_65_69","hwp_a_70_74","hwp_a_75_79","hwp_a_80_84","hwp_a_85plus","hwp_a_25_34","hwp_a_35_44","hwp_a_45_54","hwp_a_55_64","hwp_a_65_74","hwp_a_75_84","hwp_a_25_34_edu1","hwp_a_25_34_edu2","hwp_a_25_34_edu3","hwp_a_35_44_edu1","hwp_a_35_44_edu2","hwp_a_35_44_edu3","hwp_a_45_54_edu1","hwp_a_45_54_edu2","hwp_a_45_54_edu3","hwp_a_55_64_edu1","hwp_a_55_64_edu2","hwp_a_55_64_edu3","hwp_a_65_74_edu1","hwp_a_65_74_edu2","hwp_a_65_74_edu3","hwp_a_75_84_edu1","hwp_a_75_84_edu2","hwp_a_75_84_edu3","hwp_a_85plus_edu1","hwp_a_85plus_edu2","hwp_a_85plus_edu3","sh_mwj_ws_hr_all","sh_wj_emp","sh_na_emp","sh_wj_ws","sh_mwjse_ws_hr_all","q_o9ry","gdppc_o9ry","ln_gdppc_o9ry","robustDummy","n","N_adults","year"
"124","MDA",124,"Moldova",-0.379148958,39,0.312763423,0,40.38947368,2581.546653,0.177909002,1,0.435271733,8862.742087,4.370188406,0.274162804,0.195499664,4.36384507,0.235326998,0.286672759,0.027412921,NA,NA,-1.442538848,NA,9176.857801,NA,NA,9.124440138,9.089611486,NA,20.85642489,"3.037662049",0.198871075,-1.610082745,8674.106237,9.06809757207221,NA,NA,NA,0.086562957458823,-2.43539723052942,-0.83178476935755,10.379148958,43.5271733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","MDG",125,"Madagascar",-0.499809729,35.75055,0.027312624,7,49.975,475.7337205,0.181811892,1,0.176140383,1570.728571,0.844918992,0.031185091,0.129927662,0.140363867,6.546944067,0.031228925,0.511645515,NA,NA,1.879151117,NA,1344.430067,NA,NA,7.20372546,7.359294849,NA,102.834721,"4.633123049",6.433670477,1.861700632,1572.951312,7.36070895025884,NA,NA,NA,1.13322918191457,0.125953285339783,-1.73647397120047,10.499809729,17.6140383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","MDV",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007331721,-4.787685242,16096.50337,9.68635734539755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","MEX",127,"Mexico",-0.151751197,48.67341111,0.10942996,5,54.5,9627.23322,0.170991357,0,0.160085022,18445.88645,7.287933545,0.126152687,0.152627703,0.732321239,4.585419939,0.127083346,0.066581006,34.21458817,10.36775845,1.52309975,2.338700842,14556.64133,8.181755946,7.806588077,9.585802617,9.822596668,3.532652108,845.8213552,"6.740308173",5.820274045,1.761519146,18439.46989,9.82224874886655,10.3641519351454,2.33835292248679,2.10190679090296,0.931738698539854,-0.0696301832342469,-1.83205021738465,10.151751197,16.0085022,2010,14623.5576171875,9.59038925170898,2,8.40285968780518,9.71706771850586,0,23.8847599029541,16.9542198181152,30.0250988006592,14.296911239624,34.2145881652832,23.2697467803955,42.9350242614746,23.8199634552002,14.2953157424927,10.2955265045166,18.5233631134033,6.0314302444458,0.535080254077911,0.375685572624207,0.664371430873871,0.355032294988632,0.723600924015045,0.498970061540604,0.888475358486176,0.558879494667053,0.360148459672928,0.245741009712219,0.464857548475266,0.1779914945364,44.6377143859863,45.1287498474121,45.1932411193848,40.2693252563477,47.2837829589844,46.635555267334,48.3243827819824,42.6209297180176,39.6928405761719,41.8958435058594,39.8473968505859,33.886058807373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3360786437988,NA,NA,NA,NA,10.0877294540405,24.9690837860107,28.895170211792,32.313175201416,30.8186817169189,31.2204399108887,29.3843784332275,26.438943862915,23.4513473510742,17.2070369720459,13.5089769363403,10.7181491851807,7.02216005325317,4.18145847320557,2.2195897102356,30.6239109039307,31.0023975372314,27.9989051818848,20.7144794464111,12.3234434127808,5.99111604690552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14285.5234375,9.56700229644775,2,0.682539701461792,80761,2010
"128","MHL",128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-6.907755279,3582.668414,8.1838631687858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","MKD",129,"North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,13051.02994,NA,0.253531227,0.266332858,6.268354789,2.620536519,0.270486266,0.024046146,NA,NA,0.963760604,NA,11575.08785,NA,NA,9.356610469,9.476622332,NA,342.0070057,"5.834831221",8.146423945,2.097701797,13045.76939,9.4762191755173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","MLI",130,"Mali",-0.487372514,43.6835,0.031801935,10,44.63333333,702.4011765,0.1814017,1,0.251015514,2047.876796,0.901535959,0.031314977,0.200630588,1.997847567,9.782770606,0.031953357,0.22625841,35.45643997,1.110721948,2.280724952,0.105010208,2063.030922,1.118941203,1.009477751,7.631931502,7.624558826,3.5683049,200.3390892,"5.300011377",10.16997195,2.319537776,2026.218689,7.61392662024696,1.09897508188075,0.0943780017165338,0.112382883713367,2.55282073639483,0.937590565794897,-1.3822405329955,10.487372514,25.1015514,2010,1457.52124023438,7.28449249267578,1,8.40285968780518,9.71706771850586,0,25.6675910949707,21.1723613739014,28.9783802032471,22.1340236663818,35.4564399719238,28.8321266174316,40.5995025634766,29.2101631164551,16.6694374084473,14.9412355422974,18.396842956543,12.5183429718018,0.602686524391174,0.503515779972076,0.671189665794373,0.547734558582306,0.766930222511292,0.625212728977203,0.864456415176392,0.684644043445587,0.450758159160614,0.403175503015518,0.494176387786865,0.362534075975418,42.5886268615723,42.0490531921387,43.1746520996094,40.4101295471191,46.2316360473633,46.1157073974609,46.9653549194336,42.6647453308105,36.9808883666992,37.0588874816895,37.2272796630859,34.5301132202148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2805194854736,NA,NA,NA,NA,21.2054843902588,21.1295585632324,23.8502960205078,28.2561111450195,31.4180431365967,30.660587310791,31.1594696044922,32.4047241210938,32.148998260498,24.1528377532959,18.7107772827148,16.2129173278809,7.70824003219604,8.12734699249268,6.81690502166748,25.9068775177002,31.0769577026367,31.7436332702637,28.612585067749,17.6587429046631,7.87322568893433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1600.97009277344,7.37836503982544,0,0.10582010447979,9383,2010
"131","MLT",131,"Malta",1.146983208,40,0.283308035,0,37.775,22618.25351,0.139919176,1,0.322707844,33528.89354,16.11966036,0.253351713,0.227151147,7.417667028,0,0.273650171,NA,NA,NA,-6.907755279,NA,22102.46227,NA,NA,10.0034443,10.42016284,NA,0,"#NAME?",0,-6.907755279,33669.25653,10.4243404308302,NA,NA,NA,0,-6.90775527898214,-1.13100787281338,8.853016792,32.2707844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","MMR",132,"Myanmar",-1.459643001,48.92616667,NA,9,42.8,1004.724454,0.220246998,1,NA,3106.353987,1.220973985,0.057485916,0.20710961,0.163856953,9.09044153,0.057580265,0.02736644,NA,NA,2.20733348,NA,2699.682303,NA,NA,7.90088938,8.041204966,NA,282.3812929,"5.64325826",11.81507799,2.469461146,3005.725694,8.00827431332145,NA,NA,NA,NA,NA,NA,11.459643001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","MNE",133,"Montenegro",0.058707393,42.8,NA,1,44.35,6714.253439,0.165051707,1,NA,16569.57646,7.444993018,NA,0.265502782,12.90637798,0.765865542,NA,NA,NA,NA,-0.265443797,NA,15871.11338,NA,NA,9.672255967,9.715323549,NA,126.9006766,"4.843404706",0.817585459,-0.200177478,16463.27085,9.70888716955667,NA,NA,NA,NA,NA,NA,9.941292607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","MNG",134,"Mongolia",-0.048965539,50.88535,0.233840144,26,41.3125,3012.172738,0.168038012,1,0.514833874,8318.170375,3.143632006,0.224166796,0.288296744,0.495999505,25.68491066,0.225284205,0.020600727,30.30619621,5.278287443,3.245942618,1.663601697,6884.160757,4.368337945,3.246334246,8.836978509,9.026197603,3.411352187,2136.514629,"7.666931102",32.22250004,3.472696001,8129.060365,9.00320061960164,5.15828785833323,1.64060471403168,1.47438260381063,16.5892345255584,2.80881424066412,-0.663911005114111,10.048965539,51.4833874,2006,5989.22021484375,8.69771671295166,2,8.40285968780518,9.71706771850586,1,26.6870021820068,15.8664484024048,35.1235046386719,11.3882598876953,30.3061962127686,18.3711204528809,39.3893890380859,15.2354078292847,23.1785850524902,13.3770446777344,31.0377082824707,7.66995906829834,0.623988747596741,0.415276437997818,0.791712284088135,0.303144693374634,0.658852517604828,0.453631013631821,0.819663405418396,0.375970721244812,0.590192139148712,0.377155661582947,0.764941096305847,0.232757717370987,42.7684020996094,38.2069549560547,44.3639755249023,37.5670776367188,45.9984512329102,40.4979362487793,48.0555648803711,40.5228576660156,39.27294921875,35.4682312011719,40.5752906799316,32.9525451660156,29.577543258667,25.1135101318359,34.7198600769043,11.2418823242188,39.7486953735352,16.1063976287842,29.03391456604,7.34705638885498,33.676872253418,27.4399452209473,35.0673294067383,12.1751899719238,38.8336448669434,14.1241321563721,31.519401550293,8.44631481170654,33.2948188781738,32.6851119995117,36.5616073608398,11.6541233062744,39.0447692871094,12.4654855728149,35.1639175415039,10.1731452941895,31.2672500610352,26.6870021820068,35.1235046386719,11.3882598876953,39.3893890380859,15.2354078292847,31.0377082824707,7.66995906829834,0.674172759056091,0.592106521129608,0.778349757194519,0.302714884281158,0.807248771190643,0.392422556877136,0.745674610137939,0.230889484286308,0.756106555461884,0.631801247596741,0.786159634590149,0.29137396812439,0.822914659976959,0.334016531705856,0.751535773277283,0.209786713123322,0.776598811149597,0.761894404888153,0.846244156360626,0.31523585319519,0.871851444244385,0.340767502784729,0.831830680370331,0.26863294839859,0.712334871292114,0.623988747596741,0.791712284088135,0.303144693374634,0.819663405418396,0.375970721244812,0.764941096305847,0.232757717370987,43.8723487854004,42.4138374328613,44.6070137023926,37.1368675231934,49.2397079467773,41.0435066223145,38.9364395141602,31.8206634521484,44.5398483276367,43.4312934875488,44.6058654785156,41.7854423522949,47.1903648376465,42.2857284545898,41.9399871826172,40.2614402770996,42.8726119995117,42.8997917175293,43.2045593261719,36.9695358276367,44.7837409973145,36.5806159973145,42.2729263305664,37.8700561523438,43.8940315246582,42.7684020996094,44.3639755249023,37.5670776367188,48.0555648803711,40.5228576660156,40.5752906799316,32.9525451660156,42.4000587463379,45.5318336486816,43.0206756591797,42.7575378417969,25.017951965332,33.1527061462402,25.990442276001,44.1811943054199,43.5330047607422,8.8347110748291,25.2170486450195,33.5370597839355,38.0559577941895,36.8894805908203,37.0309677124023,34.1683692932129,28.7998180389404,22.3251991271973,12.8119506835938,6.43079280853271,6.03403329849243,4.6553111076355,0.857371151447296,0,35.7970657348633,36.9599800109863,31.7672023773193,17.8648490905762,6.2478723526001,3.70113229751587,36.3867683410645,35.009162902832,34.8803215026855,36.0121116638184,36.7622337341309,39.9970588684082,30.7216682434082,31.5194568634033,35.1523513793945,18.6198024749756,16.1846122741699,16.1770362854004,6.96692180633545,4.7014536857605,1.8844678401947,3.913494348526,NA,NA,NA,NA,NA,0.0921824425458908,0.226529806852341,0.0375171415507793,0.235359832644463,0.371259331703186,2,5774.033203125,8.66112613677979,2,0.30158731341362,10371,2006
"135","MNP",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-6.907755279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
